,page_url,property_type,price,location,city,baths,area_marla,area_sqft,bedrooms
143,https://www.zameen.com/Property/f_8_the_centaurus_the_centaurus_fully_furnished_1_bedroom_corner_apartment_available_for_rent-8166844-8349-4.html,Flat,130000,F-8,Islamabad,1,5.1,1388.48,1
144,https://www.zameen.com/Property/f_8_the_centaurus_the_centaurus_luxury_full_furnished_apartment_for_rent-8228115-8349-4.html,Flat,150000,F-8,Islamabad,3,9.8,2668.06,2
145,https://www.zameen.com/Property/islamabad_e_11_e_11_furnished_flat_available_for_rent-8244311-329-4.html,Flat,45000,E-11,Islamabad,2,4.0,1089.0,2
146,https://www.zameen.com/Property/f_11_f_11_markaz_2_bed_apartment_available_for_rent__f_11_markaz-8251472-3286-4.html,Flat,60000,F-11,Islamabad,2,4.9,1334.03,2
147,https://www.zameen.com/Property/g_11_g_11_3_g_11_flat_for_rent-8252552-3332-4.html,Flat,30000,G-11,Islamabad,2,4.9,1334.03,3
148,https://www.zameen.com/Property/g_7_g_7_1_pha_apartment_for_rent_g_7_1-8289932-3369-4.html,Flat,55000,G-7,Islamabad,0,5.9,1606.28,3
149,https://www.zameen.com/Property/g_15_g_15_markaz_g_15_markaz_studio_flat_for_rent_1_room_attach_bath_and_kitchen-8292814-3352-4.html,Flat,11000,G-15,Islamabad,1,0.9,245.03,1
150,https://www.zameen.com/Property/g_15_g_15_markaz_g_15_markaz_studio_flat_for_rent-8294647-3352-4.html,Flat,11000,G-15,Islamabad,1,2.6,707.85,1
151,https://www.zameen.com/Property/f_8_the_centaurus_centaurus_luxury_apartment_with2_bedrooms_proper_corner_margalla_hills_and_city_view-8304585-8349-4.html,Flat,160000,F-8,Islamabad,0,10.0,2722.51,0
152,https://www.zameen.com/Property/f_8_the_centaurus_centaurus_4_bedroom_luxurious_apartment_for_rent_best_living_environment-8313138-8349-4.html,Flat,300000,F-8,Islamabad,0,13.7,3729.84,0
153,https://www.zameen.com/Property/islamabad_g_11_g_11_real_pic_101_tower__beautiful_apartment_for_rent_2_bed_marble_flooring-8335545-168-4.html,Flat,40000,G-11,Islamabad,0,5.6,1524.61,2
154,https://www.zameen.com/Property/islamabad_f_11_2100_sq_ft_apartment_is_available_for_rent_family_flat_new_park_avenue-8349561-163-4.html,Flat,80000,F-11,Islamabad,3,9.3,2531.93,3
155,https://www.zameen.com/Property/islamabad_e_11_apartment_for_rent_in_e_11-8372689-329-4.html,Flat,30000,E-11,Islamabad,0,3.3,898.43,2
156,https://www.zameen.com/Property/f_8_the_centaurus_centaurus_luxury_apartment_3_bedroom_fully_furnished_margalla_hills_facing_corner-8383745-8349-4.html,Flat,235000,F-8,Islamabad,4,11.7,3185.34,3
157,https://www.zameen.com/Property/islamabad_e_11_apartment_for_rent_in_e_11-8384554-329-4.html,Flat,30000,E-11,Islamabad,0,3.8,1034.55,0
158,https://www.zameen.com/Property/islamabad_e_11_apartment_for_rent_in_e_11-8384591-329-4.html,Flat,25000,E-11,Islamabad,0,3.1,843.98,2
159,https://www.zameen.com/Property/islamabad_diplomatic_enclave_karakorram_enclave_2_bed_rooms_fully_furnished_brand_new_apartment_for_rent-8403637-429-4.html,Flat,200000,Diplomatic Enclave,Islamabad,3,9.0,2450.26,2
160,https://www.zameen.com/Property/islamabad_7th_avenue_1100_sq_ft_flat_available_for_rent-8418401-3104-4.html,Flat,180000,7th Avenue,Islamabad,2,4.9,1334.03,0
161,https://www.zameen.com/Property/islamabad_pakistan_town_3rd_floor_flat_apartment_for_rent-8420035-1378-4.html,Flat,7000,Pakistan Town,Islamabad,1,0.9,245.03,1
162,https://www.zameen.com/Property/islamabad_f_11_one_bed_flat_for_rent_in_al_safa_heights_2-8426096-163-4.html,Flat,35000,F-11,Islamabad,1,4.0,1089.0,1
163,https://www.zameen.com/Property/g_11_g_11_3_apartment_2_bedroom_with_attach_bath_terrace_and_tv_lounge-8462196-3332-4.html,Flat,25000,G-11,Islamabad,0,4.0,1089.0,2
164,https://www.zameen.com/Property/g_11_g_11_3_c_type_pha_flat_for_rent-8482168-3332-4.html,Flat,30000,G-11,Islamabad,2,4.9,1334.03,3
165,https://www.zameen.com/Property/islamabad_f_8_flat_for_rent-8493908-166-4.html,Flat,55000,F-8,Islamabad,0,3.6,980.1,0
166,https://www.zameen.com/Property/g_11_g_11_4_studio_flat_for_rent-8499659-3333-4.html,Flat,25000,G-11,Islamabad,1,4.4,1197.9,1
167,https://www.zameen.com/Property/g_11_g_11_4_studio_flat_for_rent-8499662-3333-4.html,Flat,30000,G-11,Islamabad,1,4.0,1089.0,1
168,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_flat_available_for_rent_in_pwd-8576062-424-4.html,Flat,11000,PWD Housing Scheme,Islamabad,0,2.4,653.4,1
169,https://www.zameen.com/Property/f_11_f_11_markaz_apartment_is_available_for_rent-8643302-3286-4.html,Flat,97000,F-11,Islamabad,3,11.6,3158.11,2
170,https://www.zameen.com/Property/islamabad_highway_capital_icon_2_beds_apartment_available_for_sale_on_3_5_year_installments-8670108-11648-1.html,Flat,10100000,Islamabad Highway,Islamabad,2,5.3,1442.93,2
171,https://www.zameen.com/Property/f_11_f_11_markaz_tariq_heights_apartment_for_sale_in_f_11_islamabad-8674115-3286-1.html,Flat,16000000,F-11,Islamabad,3,10.7,2913.09,3
172,https://www.zameen.com/Property/f_11_f_11_1_al_safa_heights_2_flat_is_available_for_sale-8679439-3282-1.html,Flat,14000000,F-11,Islamabad,0,9.4,2559.16,2
173,https://www.zameen.com/Property/islamabad_pakistan_town_studio_flat_for_sale-8684938-1378-1.html,Flat,1700000,Pakistan Town,Islamabad,0,1.0,272.25,0
174,https://www.zameen.com/Property/g_11_g_11_3_ground_floor_flat_for_sale_with_extra_land_on_front_and_back-8693713-3332-1.html,Flat,11000000,G-11,Islamabad,3,4.9,1334.03,3
175,https://www.zameen.com/Property/islamabad_capital_enclave_capital_icon_flat_for_sale-8735591-8881-1.html,Flat,3360000,Capital Enclave,Islamabad,2,2.1,571.73,1
176,https://www.zameen.com/Property/islamabad_e_11_2_bedrooms_apartment_for_sale-8757972-329-1.html,Flat,5100000,E-11,Islamabad,0,4.0,1089.0,0
177,https://www.zameen.com/Property/islamabad_diplomatic_enclave_2_beds_apartment_for_sale_in_diplomatic_enclave-8761543-429-1.html,Flat,25500000,Diplomatic Enclave,Islamabad,2,8.0,2178.01,2
178,https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_3_flat_for_sale_in_ghauri_phase_3-8763386-3393-1.html,Flat,2850000,Ghauri Town,Islamabad,0,1.6,435.6,2
179,https://www.zameen.com/Property/islamabad_islamabad_expressway_flat_is_available_for_sale-8769208-9014-1.html,Flat,22000000,Islamabad Expressway,Islamabad,0,12.0,3267.01,4
180,https://www.zameen.com/Property/islamabad_i_8_3_bed_ground_floor_b_type_flat-8804215-174-1.html,Flat,12000000,I-8,Islamabad,3,5.7,1551.83,3
181,https://www.zameen.com/Property/islamabad_f_11_flat_for_sale-8805483-163-1.html,Flat,13500000,F-11,Islamabad,0,9.6,2613.61,2
182,https://www.zameen.com/Property/f_8_the_centaurus_apartment_for_sale-8814575-8349-1.html,Flat,42500000,F-8,Islamabad,4,10.0,2722.51,2
183,https://www.zameen.com/Property/islamabad_pakistan_town_studio_apartment_for_sale_in_pakistan_town-8821356-1378-1.html,Flat,1700000,Pakistan Town,Islamabad,0,1.3,353.93,1
184,https://www.zameen.com/Property/islamabad_taramrri_al_basit_heights_flat_for_sale-8847579-3500-1.html,Flat,2632000,Taramrri,Islamabad,2,2.6,707.85,2
185,https://www.zameen.com/Property/islamabad_murree_expressway_country_club_apartments_3_bed_luxury_apartment_for_sale-8876356-9681-1.html,Flat,9900000,Islamabad - Murree Expressway,Islamabad,2,10.8,2940.31,3
186,https://www.zameen.com/Property/islamabad_e_11_apartment_at_khudadad_heights-8911850-329-1.html,Flat,6900000,E-11,Islamabad,2,8.0,2178.01,2
187,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_askari_tower_1_flat_for_sale-8918551-10663-1.html,Flat,19000000,DHA Defence,Islamabad,5,13.0,3539.26,4
188,https://www.zameen.com/Property/e_11_3_mpchs_islamabad_garden_mpchs__1_bed_apartment_for_sale-8928080-3239-1.html,Flat,4000000,E-11,Islamabad,1,2.7,735.08,1
189,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_defence_tower_flat_for_sale-8937309-339-1.html,Flat,4500000,DHA Defence,Islamabad,2,3.9,1061.78,3
190,https://www.zameen.com/Property/islamabad_bani_gala_massive_brand_new_luxurious_apartment_in_banigala-9014594-340-1.html,Flat,7000000,Bani Gala,Islamabad,0,7.1,1932.98,2
191,https://www.zameen.com/Property/i_11_i_11_1_flat_is_available_for_sale-9050495-9878-1.html,Flat,3700000,I-11,Islamabad,2,3.3,898.43,2
192,https://www.zameen.com/Property/f_10_f_10_markaz_beautiful_flat_for_sale_in_park_tower_reasonable_price-9059904-3280-1.html,Flat,15500000,F-10,Islamabad,0,8.9,2423.03,3
193,https://www.zameen.com/Property/f_8_the_centaurus_the_centaurus__flat_for_sale-9064509-8349-1.html,Flat,52500000,F-8,Islamabad,0,11.7,3185.34,0
194,https://www.zameen.com/Property/islamabad_gulberg_gulberg_dream_heights_c_type_apartment_for_sale-9069642-1682-1.html,Flat,3050000,Gulberg,Islamabad,3,4.9,1334.03,3
195,https://www.zameen.com/Property/islamabad_river_garden_flat_is_available_for_sale-9071124-1457-1.html,Flat,3050000,River Garden,Islamabad,0,2.7,735.08,2
196,https://www.zameen.com/Property/islamabad_e_11_flat_for_sale_in_e_11-9092276-329-1.html,Flat,6000000,E-11,Islamabad,3,4.6,1252.35,3
197,https://www.zameen.com/Property/islamabad_diplomatic_enclave_fully_furnished_studio_apartment_available_for_rent-8673230-429-4.html,Flat,60000,Diplomatic Enclave,Islamabad,1,4.0,1089.0,1
198,https://www.zameen.com/Property/f_11_f_11_markaz_tariq_heights_apartment_for_rent_f_11_islamabad-8674602-3286-4.html,Flat,65000,F-11,Islamabad,3,10.7,2913.09,3
199,https://www.zameen.com/Property/f_8_the_centaurus_luxury_apartment_for_rent-8696473-8349-4.html,Flat,290000,F-8,Islamabad,5,11.7,3185.34,3
200,https://www.zameen.com/Property/islamabad_f_11_studio_apartment_for_rent_al_safa_2-8697136-163-4.html,Flat,35000,F-11,Islamabad,1,5.6,1524.61,1
201,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_army_officer_colony_3_bed_apartment_dha_islamabad_askari_tower_2-8740119-11905-4.html,Flat,33000,DHA Defence,Islamabad,3,11.0,2994.76,3
202,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_flat_for_rent__in_warda_hamna_2-8761878-9613-4.html,Flat,60000,G-11,Islamabad,0,7.1,1932.98,2
203,https://www.zameen.com/Property/islamabad_e_11_khudadad_hights_ground_floor_3_bed__for_rent-8769644-329-4.html,Flat,45000,E-11,Islamabad,3,10.2,2776.96,3
204,https://www.zameen.com/Property/islamabad_bani_gala_flat_is_available_for_rent-8779876-340-4.html,Flat,16000,Bani Gala,Islamabad,2,5.1,1388.48,3
205,https://www.zameen.com/Property/islamabad_e_11_flat_is_available_for_rent-8821387-329-4.html,Flat,45000,E-11,Islamabad,0,5.3,1442.93,2
206,https://www.zameen.com/Property/e_11_e_11_4_2_bed_brand_new_furnish_apartment_for_rent-8888074-3241-4.html,Flat,50000,E-11,Islamabad,2,3.3,898.43,2
207,https://www.zameen.com/Property/g_11_3_deans_apartments_flat_is_available_for_rent-8900312-10611-4.html,Flat,50000,G-11,Islamabad,3,6.7,1824.08,3
208,https://www.zameen.com/Property/islamabad_b_17_flat_is_available_for_rent-8902480-616-4.html,Flat,10000,B-17,Islamabad,1,0.8,217.8,1
209,https://www.zameen.com/Property/islamabad_national_police_foundation_o_9_flat_for_rent-8935254-331-4.html,Flat,13000,National Police Foundation O-9,Islamabad,2,2.4,653.4,2
210,https://www.zameen.com/Property/g_11_g_11_3_g_11_warda_hamna_tower__2_beds_beautiful_apartment_for_rent-8976401-3332-4.html,Flat,55000,G-11,Islamabad,0,6.0,1633.51,2
211,https://www.zameen.com/Property/g_15_g_15_markaz_g_15_markaz_studio_flat_for_rent-8985826-3352-4.html,Flat,10000,G-15,Islamabad,1,1.1,299.48,1
212,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_2_askari_towers_2_flat_for_rent-8995413-11905-4.html,Flat,28000,DHA Defence,Islamabad,4,10.0,2722.51,3
213,https://www.zameen.com/Property/dha_defence_phase_2_askari_tower_1_askari_towers_3_bedrooms_flat_for_rent-8995547-10663-4.html,Flat,42000,DHA Defence,Islamabad,4,10.0,2722.51,3
214,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_2_bedroom_warda_hamna_2_luxury_apartment_for_rent-9025157-9613-4.html,Flat,60000,G-11,Islamabad,2,7.1,1932.98,2
215,https://www.zameen.com/Property/islamabad_f_10_flat_for_rent-9071345-162-4.html,Flat,50000,F-10,Islamabad,3,10.0,2722.51,3
216,https://www.zameen.com/Property/f_11_f_11_markaz_flat_is_available_for_rent-9092640-3286-4.html,Flat,140000,F-11,Islamabad,4,16.0,4356.02,4
217,https://www.zameen.com/Property/f_11_f_11_markaz_flat_is_available_for_rent_in_f_11-9092690-3286-4.html,Flat,85000,F-11,Islamabad,3,9.8,2668.06,3
218,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_askari_15_tower_1_flat_for_sale-9112791-339-1.html,Flat,20500000,DHA Defence,Islamabad,4,12.0,3267.01,4
219,https://www.zameen.com/Property/islamabad_e_11_2_bedroom_apartment_in_fortune_residency-9114321-329-1.html,Flat,4700000,E-11,Islamabad,2,5.2,1415.71,2
220,https://www.zameen.com/Property/islamabad_f_17_new_branded_flat_for_sale-9150322-335-1.html,Flat,2800000,F-17,Islamabad,0,3.0,816.75,0
221,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_3_available_on_installments_available_in_warda_hamna_residencia_3_islamabad-9210228-11863-1.html,Flat,15200000,G-11,Islamabad,2,7.2,1960.21,2
222,https://www.zameen.com/Property/islamabad_g_15_apartment_for_sale_in_g_15_islamabad-9251898-764-1.html,Flat,8700000,G-15,Islamabad,4,10.2,2776.96,4
223,https://www.zameen.com/Property/b_17_mpchs_multi_gardens_2_bed_luxury_furnished_apartment_for_sale_in_cpec_tower_b17-9252431-3115-1.html,Flat,2975000,B-17,Islamabad,2,3.0,816.75,2
224,https://www.zameen.com/Property/e_11_e_11_4_flat_for_sale_in_emerald_heights_islamabad_e_11_4-9253151-3241-1.html,Flat,5500000,E-11,Islamabad,1,2.9,789.53,1
225,https://www.zameen.com/Property/dha_defence_phase_2_defence_executive_apartments_3_bedroom_apartment_in_defence_executive_apartments_dha_phase_2-9256650-9615-1.html,Flat,12000000,DHA Defence,Islamabad,3,9.1,2477.48,3
226,https://www.zameen.com/Property/islamabad_e_11_beautiful_corner_apartments_facing_margala_for_sale-9263106-329-1.html,Flat,12100000,E-11,Islamabad,4,9.8,2668.06,4
227,https://www.zameen.com/Property/gt_road_al_ghani_mall_one_bed_apartment_at_prime_location_for_urgent_sale-9295770-10461-1.html,Flat,3485000,GT Road,Islamabad,2,1.9,517.28,1
228,https://www.zameen.com/Property/f_8_the_centaurus_f8_centaurus_apartment_with_1_bed_for_sale_best_option_to_invest-9304319-8349-1.html,Flat,23500000,F-8,Islamabad,1,3.9,1061.78,1
229,https://www.zameen.com/Property/islamabad_islamabad_murree_expressway_apartment_for_sale_in_islamabad__available_for_immediate_occupancy-9304621-342-1.html,Flat,14500000,Islamabad - Murree Expressway,Islamabad,3,17.7,4818.84,3
230,https://www.zameen.com/Property/g_13_g_13_1_flat_for_sale-9306267-3337-1.html,Flat,8400000,G-13,Islamabad,0,4.0,1089.0,2
231,https://www.zameen.com/Property/f_10_f_10_markaz_beautiful_flat_for_sale_in_park_tower_in_reasonable_price-9321444-3280-1.html,Flat,15500000,F-10,Islamabad,0,8.9,2423.03,3
232,https://www.zameen.com/Property/islamabad_the_springs_ground_floor_apartment_for_sale_in_the_springs_islamabad_highway-9321894-8153-1.html,Flat,11000000,The Springs,Islamabad,2,5.0,1361.25,2
233,https://www.zameen.com/Property/islamabad_h_12_pha_h_12_d_type_apartments_flat_for_sale-9330194-1713-1.html,Flat,2500000,H-12,Islamabad,2,3.9,1061.78,2
234,https://www.zameen.com/Property/islamabad_g_11_c_type_pha_apartment_for_sale-9359824-168-1.html,Flat,9500000,G-11,Islamabad,0,4.0,1089.0,0
235,https://www.zameen.com/Property/islamabad_river_garden_2_bed_luxury_apartment_for_sale-9369719-1457-1.html,Flat,6500000,River Garden,Islamabad,2,4.3,1170.68,2
236,https://www.zameen.com/Property/f_11_f_11_1_fully_furnished_apartment_for_sale-9373017-3282-1.html,Flat,16000000,F-11,Islamabad,1,5.8,1579.06,1
237,https://www.zameen.com/Property/islamabad_islamabad_highway_river_garden_main_gate_location_apartments_available_on_installments-9377622-1561-1.html,Flat,5000000,Islamabad Highway,Islamabad,2,3.3,898.43,2
238,https://www.zameen.com/Property/islamabad_river_garden_on_islamabad_express_highway_apartments_for_sale_on_installments-9377637-1457-1.html,Flat,3000000,River Garden,Islamabad,1,2.0,544.5,1
239,https://www.zameen.com/Property/g_13_g_13_4_emaan_arcade_flat_is_available_for_sale-9379037-3340-1.html,Flat,3800000,G-13,Islamabad,1,1.5,408.38,1
240,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_stunning_residential_apartment_for_sale-9433117-9613-1.html,Flat,15600000,G-11,Islamabad,3,7.2,1960.21,3
241,https://www.zameen.com/Property/g_11_3_warda_hamna_residencia_ii_beautiful_residential_apartment_for_sale-9436659-9613-1.html,Flat,24500000,G-11,Islamabad,3,9.4,2559.16,3
242,https://www.zameen.com/Property/islamabad_h_13_blessing_tower_flat_for_sale-9441752-1039-1.html,Flat,4900000,H-13,Islamabad,0,4.4,1197.9,0
243,https://www.zameen.com/Property/g_11_g_11_3_g_11_3_pha_700_sq_feet_2nd_floor_corner_flat_at_excellent_location-9450943-3332-1.html,Flat,4800000,G-11,Islamabad,2,3.1,843.98,2
244,https://www.zameen.com/Property/islamabad_h_13_corner_ground_floor_apartment_for_sale-9460032-1039-1.html,Flat,7500000,H-13,Islamabad,2,5.3,1442.93,2
245,https://www.zameen.com/Property/g_11_g_11_3_flat_is_available_for_sale-9460328-3332-1.html,Flat,8200000,G-11,Islamabad,0,4.9,1334.03,3
246,https://www.zameen.com/Property/islamabad_f_10_luxurious__apartments_for_sales_in_f10-9469779-162-1.html,Flat,60000000,F-10,Islamabad,0,12.0,3267.01,3
247,https://www.zameen.com/Property/islamabad_f_10_a_luxurious_flat_for_sale_in_park_towers_f_10-9473505-162-1.html,Flat,12900000,F-10,Islamabad,0,8.9,2423.03,3
248,https://www.zameen.com/Property/i_16_i_16_3_flat_for_sale_in_best_location_of_islamabad-9476616-3437-1.html,Flat,3800000,I-16,Islamabad,0,4.1,1116.23,2
249,https://www.zameen.com/Property/islamabad_h_13_flat_for_sale_in_h_13_near_nust_university-9495500-1039-1.html,Flat,5000000,H-13,Islamabad,0,3.3,898.43,3
250,https://www.zameen.com/Property/e_11_e_11_1_flat_for_rent_margalla_hills_international-9100858-3230-4.html,Flat,50000,E-11,Islamabad,2,5.8,1579.06,2
251,https://www.zameen.com/Property/islamabad_diplomatic_enclave_diplomatic_enclave_fully_furnished_2_bedroom_apartment_available_for_rent-9101887-429-4.html,Flat,180000,Diplomatic Enclave,Islamabad,3,9.8,2668.06,2
252,https://www.zameen.com/Property/islamabad_diplomatic_enclave_diplomatic_enclave_fully_furnished_1_bedroom_apartment_available_for_rent-9102011-429-4.html,Flat,150000,Diplomatic Enclave,Islamabad,2,6.0,1633.51,1
253,https://www.zameen.com/Property/g_7_g_7_1_pha_apartment_for_rent_in_g_7_1-9144488-3369-4.html,Flat,55000,G-7,Islamabad,0,6.0,1633.51,3
254,https://www.zameen.com/Property/f_8_the_centaurus_centaurus_luxury_apartment_with_1_bed_2_bath_fully_furnished_well_equipped_nice_clean_place-9154628-8349-4.html,Flat,130000,F-8,Islamabad,2,4.5,1225.13,1
255,https://www.zameen.com/Property/e_11_e_11_4_furnished_1_bedroom_apartment_for_rent-9233221-3241-4.html,Flat,35000,E-11,Islamabad,1,3.3,898.43,1
256,https://www.zameen.com/Property/e_11_e_11_4_furnished_2_bedroom_apartment_for_rent-9233366-3241-4.html,Flat,55000,E-11,Islamabad,2,5.3,1442.93,2
257,https://www.zameen.com/Property/e_11_e_11_4_furnished_2_bedroom_apartment_for_rent-9233367-3241-4.html,Flat,45000,E-11,Islamabad,2,5.3,1442.93,2
258,https://www.zameen.com/Property/e_11_e_11_4_flat_for_rent-9233697-3241-4.html,Flat,45000,E-11,Islamabad,3,5.3,1442.93,3
259,https://www.zameen.com/Property/f_8_the_centaurus_centaurus_apartment_2_bedroom_spacious_corner_fully_furnished_margalla_view-9258218-8349-4.html,Flat,190000,F-8,Islamabad,0,10.0,2722.51,0
260,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_flat_is_available_for_rent-9282446-339-4.html,Flat,18000,DHA Defence,Islamabad,0,4.0,1089.0,0
261,https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_brand_new_fully_furnished_new_flat_for_rent_furniture_modern_finishing-9304160-9063-4.html,Flat,220000,Karakoram Diplomatic Enclave,Islamabad,3,9.3,2531.93,2
262,https://www.zameen.com/Property/e_11_e_11_4_brand_new_flat_for_rent_in_reasonable_price-9305639-3241-4.html,Flat,34000,E-11,Islamabad,0,6.7,1824.08,2
