,page_url,property_type,price,location,city,locality,baths,area,area_marla,area_sqft,bedrooms
0,https://www.zameen.com/Property/g_15_g_15_2_g_15_2_ground_portion_is_available_for_rent-981663-3349-4.html,Lower Portion,33000,G-15,Islamabad,"G-15, Islamabad, Islamabad Capital",2,8 Marla,8.0,2178.01,2
1,https://www.zameen.com/Property/islamabad_islamabad_expressway_ground_portion_is_available_for_rent_near_tm_cng_service_road_khanna_pul_expressway_islamabad-2040534-9014-4.html,Lower Portion,17000,Islamabad Expressway,Islamabad,"Islamabad Expressway, Islamabad, Islamabad Capital",2,5 Marla,5.0,1361.25,2
2,https://www.zameen.com/Property/f_6_f_6_1_house_portion_is__for_rent_in_f_6_1-3347676-3299-4.html,Lower Portion,200000,F-6,Islamabad,"F-6, Islamabad, Islamabad Capital",3,16 Marla,16.0,4356.02,3
3,https://www.zameen.com/Property/g_8_g_8_2_fully_furnished_ground_portion_for_rent_in_g_8_2-3577153-3377-4.html,Lower Portion,60000,G-8,Islamabad,"G-8, Islamabad, Islamabad Capital",2,9.3 Marla,9.3,2531.93,2
4,https://www.zameen.com/Property/islamabad_f_10_beautiful_lower_portion_for_rent_in_f_10-3978659-162-4.html,Lower Portion,85000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
5,https://www.zameen.com/Property/islamabad_f_11_f_11_500_square_yard_3_bedrooms_marble_flooring__beautiful_ground_portion_for_rent-4336415-163-4.html,Lower Portion,110000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,1.3 Kanal,26.0,7078.53,3
6,https://www.zameen.com/Property/islamabad_f_11_f_11_666_square_yard_3_bedroom_marble_flooring_beautiful_ground_portion_for_rent-4366201-163-4.html,Lower Portion,100000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,1.3 Kanal,26.0,7078.53,3
7,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_sector_e_ha_estate_give_you_kanal_ground_portion_for_rent_in_dha_phase_2-5194902-3200-4.html,Lower Portion,60000,DHA Defence,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",4,1 Kanal,20.0,5445.02,3
8,https://www.zameen.com/Property/islamabad_f_11_f11_600_sq_yard_brand_new_tile_flooring__lower_ground_for_rent-6347070-163-4.html,Lower Portion,110000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,1.2 Kanal,24.0,6534.02,3
9,https://www.zameen.com/Property/f_11_f_11_2_beautiful_and_prime_location_1_kanal_elegant_3_bed_ground_portion_available_for_rent-6429771-3283-4.html,Lower Portion,110000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
10,https://www.zameen.com/Property/i_8_i_8_4_i_8_4_newly_renovated_ground_portion_3_bed_4_bath_water_boring_without_owner_65000-7702134-3444-4.html,Lower Portion,65000,I-8,Islamabad,"I-8, Islamabad, Islamabad Capital",4,12.4 Marla,12.4,3375.91,3
11,https://www.zameen.com/Property/islamabad_f_11_f_11_size_30x70_2_bedrooms_marble_flooring_ground_portion_for_rent-7828890-163-4.html,Lower Portion,45000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",2,9.3 Marla,9.3,2531.93,2
12,https://www.zameen.com/Property/islamabad_f_10_f_10_666_syd_3_bedrooms_marble_flooring_beautiful_brand_new_ground_portion-8068093-162-4.html,Lower Portion,120000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",4,1.3 Kanal,26.0,7078.53,3
13,https://www.zameen.com/Property/islamabad_e_11_portion_for_rent_e_11-8241495-329-4.html,Lower Portion,45000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",2,6 Marla,6.0,1633.51,2
14,https://www.zameen.com/Property/islamabad_e_11_ground_portion_available_for_rent_in_e_11-8243781-329-4.html,Lower Portion,38000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",2,6 Marla,6.0,1633.51,2
15,https://www.zameen.com/Property/soan_garden_soan_garden_block_c_ground_portion_is_available_for_rent_in_c_block_soan_garden-8256913-3493-4.html,Lower Portion,21000,Soan Garden,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,3
16,https://www.zameen.com/Property/g_15_g_15_1_g_15_ground_portion_for_rent-8292572-3348-4.html,Lower Portion,24000,G-15,Islamabad,"G-15, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,2
17,https://www.zameen.com/Property/g_15_g_15_1_g_15_1_ground_portion_for_rent_reasonable_rent_good_condition-8295145-3348-4.html,Lower Portion,23000,G-15,Islamabad,"G-15, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,0
18,https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_5_5_marla_portion_is_available_for_rent-8305156-3395-4.html,Lower Portion,20000,Ghauri Town,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",3,5 Marla,5.0,1361.25,2
19,https://www.zameen.com/Property/g_9_g_9_4_ground_portion_is_available_for_rent-8339669-3387-4.html,Lower Portion,33000,G-9,Islamabad,"G-9, Islamabad, Islamabad Capital",2,5 Marla,5.0,1361.25,2
20,https://www.zameen.com/Property/islamabad_e_7_e_7_fully_furnished_2_bedroom_ground_portion_available_for_rent-8355783-343-4.html,Lower Portion,250000,E-7,Islamabad,"E-7, Islamabad, Islamabad Capital",2,1 Kanal,20.0,5445.02,3
21,https://www.zameen.com/Property/f_11_f_11_1_ground_portion_for_rent-8380116-3282-4.html,Lower Portion,100000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",4,1.2 Kanal,24.0,6534.02,3
22,https://www.zameen.com/Property/islamabad_e_7_independent_portion_for_rent_neat_and_clean-8390935-343-4.html,Lower Portion,130000,E-7,Islamabad,"E-7, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,2
23,https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_sector_b_lower_ground_portion_in_excellent_condition-8401145-3190-4.html,Lower Portion,35000,DHA Defence,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",2,1 Kanal,20.0,5445.02,2
24,https://www.zameen.com/Property/islamabad_ghauri_town_ground_portion_for_rent_in_ghauri_town-8424188-1314-4.html,Lower Portion,25000,Ghauri Town,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,3
25,https://www.zameen.com/Property/fechs_jinnah_gardens_lower_portion_available_on_rent__hiring-8481845-1420-4.html,Lower Portion,17000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",0,8 Marla,8.0,2178.01,0
26,https://www.zameen.com/Property/islamabad_f_8_annexy_lower_portion_for_rent-8489623-166-4.html,Lower Portion,120000,F-8,Islamabad,"F-8, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
27,https://www.zameen.com/Property/islamabad_e_11_lower_portion_for_rent-8530955-329-4.html,Lower Portion,60000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",0,15.6 Marla,15.6,4247.12,2
28,https://www.zameen.com/Property/e_11_e_11_2_basement_portion_for_rent-8531210-3233-4.html,Lower Portion,60000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",2,16 Marla,16.0,4356.02,2
29,https://www.zameen.com/Property/g_13_g_13_1_ground_portion_is_available_for_rent-8537948-3337-4.html,Lower Portion,43000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",0,10.9 Marla,10.9,2967.54,2
30,https://www.zameen.com/Property/g_13_g_13_3_25x40_sq_ft_basement_portion_for_rent_in_g_13_3-8538301-3339-4.html,Lower Portion,18000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",1,4.4 Marla,4.4,1197.9,2
31,https://www.zameen.com/Property/islamabad_f_8_basement_for_rent-8549375-166-4.html,Lower Portion,150000,F-8,Islamabad,"F-8, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,2
32,https://www.zameen.com/Property/g_10_g_10_3_1_kanal_ground_portion_for_rent-8552870-3326-4.html,Lower Portion,70000,G-10,Islamabad,"G-10, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,4
33,https://www.zameen.com/Property/fechs_jinnah_gardens_lower_portion_in_jinnah_garden-8576885-1420-4.html,Lower Portion,16000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",0,8 Marla,8.0,2178.01,2
34,https://www.zameen.com/Property/islamabad_bhara_kahu_ground_floor_for_rent-8577282-156-4.html,Lower Portion,20000,Bhara kahu,Islamabad,"Bhara kahu, Islamabad, Islamabad Capital",3,6.5 Marla,6.5,1769.63,2
35,https://www.zameen.com/Property/margalla_town_margalla_town_phase_1_basement_is_available_for_rent-8633565-9150-4.html,Lower Portion,26000,Margalla Town,Islamabad,"Margalla Town, Islamabad, Islamabad Capital",3,9.3 Marla,9.3,2531.93,3
36,https://www.zameen.com/Property/g_13_g_13_2_lower_portion_for_rent-8648261-3338-4.html,Lower Portion,45000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",0,10 Marla,10.0,2722.51,0
37,https://www.zameen.com/Property/islamabad_f_7_portion_for_rent-8708014-165-4.html,Lower Portion,100000,F-7,Islamabad,"F-7, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
38,https://www.zameen.com/Property/islamabad_f_7_fully_furnished_ground_portion_for_rent-8708057-165-4.html,Lower Portion,150000,F-7,Islamabad,"F-7, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,0
39,https://www.zameen.com/Property/islamabad_bani_gala_lower_portion_is_available_for_rent_100_meters_from_korang_road_bani_gala-8713154-340-4.html,Lower Portion,75000,Bani Gala,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",5,2 Kanal,40.0,10890.04,4
40,https://www.zameen.com/Property/e_11_e_11_4_e_11_4_167_sq_yd_2bed_room_out_class_ground_portion_for_rent-8852796-3241-4.html,Lower Portion,38000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",3,6.7 Marla,6.7,1824.08,2
41,https://www.zameen.com/Property/islamabad_g_11_portion_is_available_for_rent-8917077-168-4.html,Lower Portion,37000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,5 Marla,5.0,1361.25,4
42,https://www.zameen.com/Property/islamabad_g_11_open_american_style_basement_for_rent_in_g_11-8917426-168-4.html,Lower Portion,65000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,14.2 Marla,14.2,3865.96,3
43,https://www.zameen.com/Property/islamabad_bahria_town_brand_new_ground_portion_for_rent_in_bahria_town_phase_4-8919434-383-4.html,Lower Portion,36000,Bahria Town,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",0,11 Marla,11.0,2994.76,2
44,https://www.zameen.com/Property/islamabad_i_8_brand_new_ground_portion-8936471-174-4.html,Lower Portion,70000,I-8,Islamabad,"I-8, Islamabad, Islamabad Capital",3,12 Marla,12.0,3267.01,3
45,https://www.zameen.com/Property/f_11_f_11_2_ground_floor_portion_available_for_rent-8936793-3283-4.html,Lower Portion,85000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,14 Marla,14.0,3811.51,3
46,https://www.zameen.com/Property/islamabad_g_11_ground_portion_for_rent-8953529-168-4.html,Lower Portion,38000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,2
47,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_open_basement_for_rent_in_dha_1_islamabad-8984234-376-4.html,Lower Portion,25000,DHA Defence,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
48,https://www.zameen.com/Property/g_15_g_15_2_g_15_2_ground_portion_for_rent_water_boring_separate_meters-8986001-3349-4.html,Lower Portion,26000,G-15,Islamabad,"G-15, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,2
49,https://www.zameen.com/Property/shaheen_town_shaheen_town_phase_1_5_marla_portion_for_rent-8990936-12030-4.html,Lower Portion,17000,Shaheen Town,Islamabad,"Shaheen Town, Islamabad, Islamabad Capital",3,5 Marla,5.0,1361.25,3
50,https://www.zameen.com/Property/islamabad_g_13_brand_new_ground_portion_for_rent-9011993-330-4.html,Lower Portion,50000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",4,14.2 Marla,14.2,3865.96,3
51,https://www.zameen.com/Property/islamabad_g_13_25x40_ground_portion_for_rent_in_g_13_1-9016342-330-4.html,Lower Portion,24000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",3,4.4 Marla,4.4,1197.9,2
52,https://www.zameen.com/Property/islamabad_g_13_30x60_ground_portion_for_rent_in_g_13-9018967-330-4.html,Lower Portion,30000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",3,8 Marla,8.0,2178.01,2
53,https://www.zameen.com/Property/islamabad_f_10_fully_renovated_ground_portion_for_rent-9070016-162-4.html,Lower Portion,70000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
54,https://www.zameen.com/Property/islamabad_ghauri_town_ground_portion_for_rent-9078361-1314-4.html,Lower Portion,10000,Ghauri Town,Islamabad,"Ghauri Town, Islamabad, Islamabad Capital",2,2 Marla,2.0,544.5,1
55,https://www.zameen.com/Property/islamabad_bahria_town_lower_portion_is_available_for_rent-9093343-383-4.html,Lower Portion,40000,Bahria Town,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3,10 Marla,10.0,2722.51,3
56,https://www.zameen.com/Property/islamabad_bahria_town_lower_portion_is_available_for_rent-9093369-383-4.html,Lower Portion,40000,Bahria Town,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
57,https://www.zameen.com/Property/f_10_f_10_4_fully_renovated_ground_portion_for_rent_in_f_10-9137413-3279-4.html,Lower Portion,70000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",2,1 Kanal,20.0,5445.02,3
58,https://www.zameen.com/Property/g_11_g_11_1_ground_portion_for_rent_marble_flooring_in_g_11_1-9144366-3330-4.html,Lower Portion,40000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",2,8 Marla,8.0,2178.01,2
59,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_lower_portion_for_rent_in_jinnah_garden-9145814-1421-4.html,Lower Portion,18000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",2,7 Marla,7.0,1905.76,2
60,https://www.zameen.com/Property/islamabad_i_9_ground_floor_portion_car_parking_available-9147490-175-4.html,Lower Portion,32000,I-9,Islamabad,"I-9, Islamabad, Islamabad Capital",0,6.7 Marla,6.7,1824.08,2
61,https://www.zameen.com/Property/i_8_i_8_4_ground_portion_is_available_for_rent-9182842-3444-4.html,Lower Portion,56000,I-8,Islamabad,"I-8, Islamabad, Islamabad Capital",3,14.2 Marla,14.2,3865.96,3
62,https://www.zameen.com/Property/g_13_g_13_3_ground_portion_of_35x70_available_for_rent_in_g_13_3-9203847-3339-4.html,Lower Portion,40000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",0,10 Marla,10.0,2722.51,0
63,https://www.zameen.com/Property/islamabad_g_9_portion_for_rent_in_g_9_1_islamabad-9234235-171-4.html,Lower Portion,47000,G-9,Islamabad,"G-9, Islamabad, Islamabad Capital",0,5 Marla,5.0,1361.25,0
64,https://www.zameen.com/Property/g_13_g_13_2_brand_new_constructed_portion_is_available_for_rent-9237593-3338-4.html,Lower Portion,55000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,4
65,https://www.zameen.com/Property/e_11_e_11_3_open_basement_for_rent-9246230-3238-4.html,Lower Portion,55000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
66,https://www.zameen.com/Property/f_17_f_17_2_30x60_ground_floor_for_rent-9252470-3293-4.html,Lower Portion,27000,F-17,Islamabad,"F-17, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,2
67,https://www.zameen.com/Property/fechs_jinnah_gardens_lower_portion_for_rent-9252753-1420-4.html,Lower Portion,25000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",3,10 Marla,10.0,2722.51,3
68,https://www.zameen.com/Property/fechs_jinnah_gardens_basement_for_rent-9286690-1420-4.html,Lower Portion,14000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",1,7 Marla,7.0,1905.76,2
69,https://www.zameen.com/Property/g_10_g_10_4_portion_is_available_for_rent_open_basement-9294879-3327-4.html,Lower Portion,45000,G-10,Islamabad,"G-10, Islamabad, Islamabad Capital",3,12 Marla,12.0,3267.01,3
70,https://www.zameen.com/Property/islamabad_f_10_portion_is_available_for_rent_in_f_10-9295056-162-4.html,Lower Portion,180000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",4,1 Kanal,20.0,5445.02,4
71,https://www.zameen.com/Property/f_10_f_10_4_beautiful_fully_renovated_ground_portion_for_rent-9309220-3279-4.html,Lower Portion,70000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
72,https://www.zameen.com/Property/f_10_f_10_4_beautiful_ground_portion_for_rent_in_reasonable_price-9320866-3279-4.html,Lower Portion,71000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
73,https://www.zameen.com/Property/islamabad_f_10_beautiful_ground_portion_for_rent_in_reasonable_price-9321161-162-4.html,Lower Portion,70000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
74,https://www.zameen.com/Property/islamabad_i_10_ideal_location_lower_portion_for_rent-9348732-173-4.html,Lower Portion,25000,I-10,Islamabad,"I-10, Islamabad, Islamabad Capital",2,5 Marla,5.0,1361.25,2
75,https://www.zameen.com/Property/islamabad_f_10_ground_portion_for_rent-9380414-162-4.html,Lower Portion,90000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
76,https://www.zameen.com/Property/islamabad_e_11_e11_brand_new_poriton_for_rent-9397695-329-4.html,Lower Portion,25000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",3,8 Marla,8.0,2178.01,3
77,https://www.zameen.com/Property/g_10_g_10_4_portion_is_available_for_rent-9422643-3327-4.html,Lower Portion,24000,G-10,Islamabad,"G-10, Islamabad, Islamabad Capital",0,4 Marla,4.0,1089.0,0
78,https://www.zameen.com/Property/f_11_f_11_3_500_s_y_beautiful_ground_portion_available_for_rent-9428511-3284-4.html,Lower Portion,100000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
79,https://www.zameen.com/Property/islamabad_pakistan_town_lower_portion_is_available_for_rent-9454696-1378-4.html,Lower Portion,30000,Pakistan Town,Islamabad,"Pakistan Town, Islamabad, Islamabad Capital",0,10 Marla,10.0,2722.51,3
80,https://www.zameen.com/Property/islamabad_naval_anchorage_3_bed_open_basement_portion_for_rent_available_i_naval_anchorage-9471602-375-4.html,Lower Portion,35000,Naval Anchorage,Islamabad,"Naval Anchorage, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
81,https://www.zameen.com/Property/islamabad_f_17_basement_portion_for_rent-9472801-335-4.html,Lower Portion,25000,F-17,Islamabad,"F-17, Islamabad, Islamabad Capital",2,14 Marla,14.0,3811.51,2
82,https://www.zameen.com/Property/islamabad_f_17_basement_portion_for_rent-9472802-335-4.html,Lower Portion,25000,F-17,Islamabad,"F-17, Islamabad, Islamabad Capital",2,14 Marla,14.0,3811.51,2
83,https://www.zameen.com/Property/g_9_g_9_4_beautiful_lower_portion_for_rent_in_g_9_4_islamabad-9493275-3387-4.html,Lower Portion,45000,G-9,Islamabad,"G-9, Islamabad, Islamabad Capital",2,11 Marla,11.0,2994.76,3
84,https://www.zameen.com/Property/islamabad_g_10_g_10_ground_portion_for_rent-9497839-167-4.html,Lower Portion,75000,G-10,Islamabad,"G-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
85,https://www.zameen.com/Property/islamabad_g_10_g_10_ground_portion_for_rent-9497967-167-4.html,Lower Portion,33000,G-10,Islamabad,"G-10, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,2
86,https://www.zameen.com/Property/islamabad_g_11_g_11_ground_portion_for_rent-9498160-168-4.html,Lower Portion,50000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,14.2 Marla,14.2,3865.96,3
87,https://www.zameen.com/Property/islamabad_g_11_g_11_ground_portion_for_rent-9498279-168-4.html,Lower Portion,30000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,4 Marla,4.0,1089.0,3
88,https://www.zameen.com/Property/islamabad_f_10_beautiful_ground_portion_with_separate_gate_for_rent-9499132-162-4.html,Lower Portion,75000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
89,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_10_marla_portion__for_rent-9508780-424-4.html,Lower Portion,28000,PWD Housing Scheme,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",3,10 Marla,10.0,2722.51,2
90,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_lower_portion_portion_for_rent_in_pwd_housing_scheme-9509232-424-4.html,Lower Portion,22000,PWD Housing Scheme,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",3,8 Marla,8.0,2178.01,3
91,https://www.zameen.com/Property/islamabad_f_7_ground_portion_for_rent-9551129-165-4.html,Lower Portion,100000,F-7,Islamabad,"F-7, Islamabad, Islamabad Capital",0,1.3 Kanal,26.0,7078.53,2
92,https://www.zameen.com/Property/i_9_i_9_1_lower_portion_is_available_for_rent-9554267-3447-4.html,Lower Portion,33000,I-9,Islamabad,"I-9, Islamabad, Islamabad Capital",0,6.7 Marla,6.7,1824.08,3
93,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_pwd_30_70_ground_floor_for_rent-9572592-424-4.html,Lower Portion,21000,PWD Housing Scheme,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",0,9.3 Marla,9.3,2531.93,0
94,https://www.zameen.com/Property/i_10_i_10_1_ground_portion_for_rent-9582139-3420-4.html,Lower Portion,32000,I-10,Islamabad,"I-10, Islamabad, Islamabad Capital",3,8 Marla,8.0,2178.01,2
95,https://www.zameen.com/Property/islamabad_g_13_ground_portion_available_for_rent-9588630-330-4.html,Lower Portion,33000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,2
96,https://www.zameen.com/Property/i_8_i_8_2_ground_portion_for_rent_at_i_8_2-9601050-3442-4.html,Lower Portion,72000,I-8,Islamabad,"I-8, Islamabad, Islamabad Capital",3,14.2 Marla,14.2,3865.96,3
97,https://www.zameen.com/Property/islamabad_g_13_ground_floor_is_available_for_rent-9604976-330-4.html,Lower Portion,50000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",0,10 Marla,10.0,2722.51,4
98,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_3_bed_ground_portion_at_sector_f__near_giga_mall-9641740-339-4.html,Lower Portion,50000,DHA Defence,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,3
99,https://www.zameen.com/Property/islamabad_bani_gala_15_marla_lower_portion_for_rent-9691549-340-4.html,Lower Portion,33000,Bani Gala,Islamabad,"Bani Gala, Islamabad, Islamabad Capital",0,15 Marla,15.0,4083.76,0
100,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_lower_portion_available_for_rent_in_jinnah_garden-9714533-1421-4.html,Lower Portion,22000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",2,7 Marla,7.0,1905.76,2
101,https://www.zameen.com/Property/i_10_i_10_2_ground_portion_is_available_for_rent_in_i_10_2-9729922-3421-4.html,Lower Portion,26000,I-10,Islamabad,"I-10, Islamabad, Islamabad Capital",2,6 Marla,6.0,1633.51,2
102,https://www.zameen.com/Property/fechs_jinnah_gardens_ground_portion_is_available_for_rent-9730283-1420-4.html,Lower Portion,20000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",3,7 Marla,7.0,1905.76,2
103,https://www.zameen.com/Property/g_11_g_11_2_lower_portion_for_rent-9734015-3331-4.html,Lower Portion,27000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",2,5 Marla,5.0,1361.25,3
104,https://www.zameen.com/Property/f_10_f_10_1_portion_is_available_for_rent-9747648-3276-4.html,Lower Portion,45000,F-10,Islamabad,"F-10, Islamabad, Islamabad Capital",0,1 Kanal,20.0,5445.02,0
105,https://www.zameen.com/Property/islamabad_bhara_kahu_lower_separate_portion_for_rent-9781350-156-4.html,Lower Portion,16000,Bhara kahu,Islamabad,"Bhara kahu, Islamabad, Islamabad Capital",0,6 Marla,6.0,1633.51,2
106,https://www.zameen.com/Property/islamabad_h_13_portion_is_available_for_rent-9795809-1039-4.html,Lower Portion,17000,H-13,Islamabad,"H-13, Islamabad, Islamabad Capital",2,4 Marla,4.0,1089.0,2
107,https://www.zameen.com/Property/islamabad_naval_anchorage_ground_potion_one_kanal_3_bed_room_for_rant-9810707-375-4.html,Lower Portion,46000,Naval Anchorage,Islamabad,"Naval Anchorage, Islamabad, Islamabad Capital",3,1 Kanal,20.0,5445.02,3
108,https://www.zameen.com/Property/g_11_g_11_2_ground_floor_portion_for_rent-9826111-3331-4.html,Lower Portion,24000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",2,4 Marla,4.0,1089.0,2
109,https://www.zameen.com/Property/g_11_g_11_2_ground_floor_for_rent-9826498-3331-4.html,Lower Portion,25000,G-11,Islamabad,"G-11, Islamabad, Islamabad Capital",0,3 Marla,3.0,816.75,0
110,https://www.zameen.com/Property/islamabad_pwd_housing_scheme_ground_portion_for_rent_no_dealer_charges-9865343-424-4.html,Lower Portion,26000,PWD Housing Scheme,Islamabad,"PWD Housing Scheme, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,2
111,https://www.zameen.com/Property/g_13_g_13_4_beautiful_fully_separate_basement_for_rent-9870666-3340-4.html,Lower Portion,30000,G-13,Islamabad,"G-13, Islamabad, Islamabad Capital",2,11 Marla,11.0,2994.76,2
112,https://www.zameen.com/Property/islamabad_f_11_beautiful_3__bed_brand_new_ground_portion-9879696-163-4.html,Lower Portion,85000,F-11,Islamabad,"F-11, Islamabad, Islamabad Capital",3,17.8 Marla,17.8,4846.07,3
113,https://www.zameen.com/Property/e_11_golra_ground_portion_available_for_rent-9886979-3242-4.html,Lower Portion,22000,E-11,Islamabad,"E-11, Islamabad, Islamabad Capital",0,5 Marla,5.0,1361.25,2
114,https://www.zameen.com/Property/islamabad_naval_anchorage_14_marla_lower_portion_available_for_rant-9887297-375-4.html,Lower Portion,35000,Naval Anchorage,Islamabad,"Naval Anchorage, Islamabad, Islamabad Capital",3,14 Marla,14.0,3811.51,3
115,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_ground_portion_available_for_rent_with_gas-9889882-1421-4.html,Lower Portion,20000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,0
116,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_7_marla_ground_portion_available_for_rent-9943062-1421-4.html,Lower Portion,16000,FECHS,Islamabad,"FECHS, Islamabad, Islamabad Capital",0,7 Marla,7.0,1905.76,0
117,https://www.zameen.com/Property/islamabad_green_avenue_portion_for_rent-9948239-8566-4.html,Lower Portion,30000,Green Avenue,Islamabad,"Green Avenue, Islamabad, Islamabad Capital",0,6 Marla,6.0,1633.51,0
