,Price,House_location,baths,beds,total_sqft,portion,garage
13489,30000,Bahria Town Rawalpindi,3,2,2722,0,1
13491,35000,Bahria Town Rawalpindi,3,2,2722,0,1
13493,30000,Range Road,3,3,3267,0,2
13494,20000,Gulraiz Housing Scheme,3,2,1361,0,0
13495,20000,Gulraiz Housing Scheme,3,2,1361,0,0
13608,36000,Bahria Town Rawalpindi,3,3,3267,0,2
13719,35000,Bahria Town Rawalpindi,4,4,3267,0,2
13722,35000,Bahria Town Rawalpindi,4,4,3267,0,2
13723,40000,Bahria Town Rawalpindi,3,2,2722,0,1
13724,10000,other,2,3,1361,0,0
13725,27000,other,3,3,1633,0,1
13727,25000,Afshan Colony,3,3,1905,0,1
13728,14000,other,3,3,2178,0,1
13729,14000,other,3,3,2178,0,1
13731,25000,Westridge,2,2,1361,0,0
13732,30000,Gulraiz Housing Scheme,2,2,2994,0,2
13733,35000,Bahria Town Rawalpindi,3,3,2722,0,1
13734,20000,Gulshan Abad,3,3,2722,0,1
13735,38000,Bahria Town Rawalpindi,3,3,3267,0,2
13736,14000,Airport Housing Society,3,2,1361,0,0
13737,40000,Bahria Town Rawalpindi,3,2,2722,0,1
13738,13000,Satellite Town,1,1,544,0,0
13739,55000,Satellite Town,3,3,1905,0,1
13740,36000,Bahria Town Rawalpindi,3,3,3267,0,2
13743,25000,Bahria Town Rawalpindi,2,2,1905,0,1
13744,20500,Gulzar-e-Quaid Housing Society,2,2,2178,0,1
13745,20000,other,2,3,1633,0,1
13746,25000,Misryal Road,3,3,1905,0,1
13747,20000,other,2,3,1089,0,0
13751,16500,other,2,3,1361,0,0
13752,55000,Satellite Town,3,3,2450,0,1
13753,50000,Satellite Town,4,3,2722,0,1
13754,30000,Bahria Town Rawalpindi,3,3,2722,0,1
13755,37000,Bahria Town Rawalpindi,2,2,2722,0,1
13756,11000,Airport Housing Society,2,1,1361,0,0
13759,28000,Peshawar Road,3,2,2722,0,1
13761,32000,Bahria Town Rawalpindi,2,2,2722,0,1
13762,33000,Chaklala Scheme,3,3,2722,0,1
13772,40000,Bahria Town Rawalpindi,3,3,3811,0,2
13774,23000,other,3,2,1361,0,0
13775,35000,Satellite Town,2,2,1361,0,0
13776,45000,Chaklala Scheme,3,3,2722,0,1
13778,40000,Bahria Town Rawalpindi,3,3,2722,0,1
13779,13000,other,2,1,816,0,0
13781,29000,Airport Housing Society,3,3,2722,0,1
13782,75000,Bahria Town Rawalpindi,2,2,2722,0,1
13784,18000,other,3,3,1361,0,0
13785,24000,Bahria Town Rawalpindi,2,2,1905,0,1
13787,22000,other,2,2,1361,0,0
13788,27000,Bahria Town Rawalpindi,3,2,2722,0,1
13789,45000,Bahria Town Rawalpindi,4,4,2722,0,1
13790,30000,Range Road,4,3,2722,0,1
13791,25000,other,3,3,1905,0,1
13792,23000,other,3,3,1633,0,1
13794,37000,Bahria Town Rawalpindi,3,2,3267,0,2
13795,18000,Chaklala Scheme,3,3,2178,0,1
13797,28000,Dhok Kashmirian,2,2,1361,0,0
13798,35000,Bahria Town Rawalpindi,3,2,2722,0,1
13799,16500,other,2,2,1089,0,0
13800,25000,other,3,3,1633,0,1
13801,32000,Bahria Town Rawalpindi,2,2,2994,0,2
13803,32000,Bahria Town Rawalpindi,2,2,2722,0,1
13805,36000,Bahria Town Rawalpindi,3,2,2722,0,1
13806,25000,Gulraiz Housing Scheme,2,2,1633,0,1
13808,40000,Media Town,4,3,3267,0,2
13809,37000,Bahria Town Rawalpindi,3,2,2722,0,1
13810,37000,Bahria Town Rawalpindi,3,2,2722,0,1
13814,35000,Bahria Town Rawalpindi,3,2,2994,0,2
13815,22000,other,3,2,816,0,0
13818,35000,Bahria Town Rawalpindi,3,2,2722,0,1
13819,57000,Bahria Town Rawalpindi,3,3,3267,0,2
13821,31000,Bahria Town Rawalpindi,3,2,2722,0,1
13822,24000,Gulshan Abad,3,2,2722,0,1
13823,19000,Airport Housing Society,3,2,1361,0,0
13824,30000,other,2,2,1905,0,1
13825,38000,Bahria Town Rawalpindi,3,2,2722,0,1
13826,35000,Airport Housing Society,3,3,3267,0,2
13827,35000,Gulraiz Housing Scheme,3,3,2722,0,1
13828,40000,Bahria Town Rawalpindi,3,3,2722,0,1
13832,25000,Gulshan Abad,3,3,2722,0,1
13833,15000,Airport Housing Society,2,2,1361,0,0
13834,26000,Airport Housing Society,3,2,2178,0,1
13835,26000,other,2,2,2722,0,1
13836,35000,Bahria Town Rawalpindi,3,3,2722,0,1
13838,38000,Bahria Town Rawalpindi,2,2,2722,0,1
13839,40000,Bahria Town Rawalpindi,3,2,2722,0,1
13841,45000,Media Town,3,3,2994,0,2
13842,45000,Satellite Town,3,3,2722,0,1
13843,35000,Bahria Town Rawalpindi,2,3,2722,0,1
13844,18000,other,2,2,2450,0,1
13845,21000,Shalley Valley,2,2,1633,0,1
13847,38000,Bahria Town Rawalpindi,2,2,2722,0,1
13853,38000,Bahria Town Rawalpindi,2,2,2722,0,1
13855,14000,other,1,2,1361,0,0
13856,25000,Range Road,2,2,2178,0,1
13857,20000,Misryal Road,3,3,1633,0,1
13859,20000,Bahria Town Rawalpindi,2,2,1361,0,0
13860,25000,Bahria Town Rawalpindi,3,2,2722,0,1
13861,45000,Bahria Town Rawalpindi,3,2,2994,0,2
13862,25000,Bahria Town Rawalpindi,3,2,2722,0,1
13864,40000,Media Town,3,3,2994,0,2
13865,28000,Bahria Town Rawalpindi,3,2,2722,0,1
13867,20000,other,2,2,1633,0,1
13869,70000,Satellite Town,3,3,1905,0,1
13875,35000,Bahria Town Rawalpindi,4,5,1361,0,0
13877,50000,Satellite Town,3,3,2178,0,1
13878,35000,Range Road,3,2,2722,0,1
13879,30000,Bahria Town Rawalpindi,3,2,2722,0,1
13880,13000,other,3,2,1361,0,0
13881,30000,other,2,2,1633,0,1
13884,40000,other,4,5,2722,0,1
13885,38000,Bahria Town Rawalpindi,2,2,2722,0,1
13886,35000,Media Town,3,3,3267,0,2
13887,21000,Bahria Town Rawalpindi,2,2,1905,0,1
13888,36000,Satellite Town,2,2,1905,0,1
13890,75000,Bahria Town Rawalpindi,2,2,2178,0,1
13891,19500,other,2,2,1905,0,1
13893,30000,Bahria Town Rawalpindi,3,3,2994,0,2
13894,32000,Bahria Town Rawalpindi,3,2,2722,0,1
13895,40000,Bahria Town Rawalpindi,4,3,2722,0,1
13898,55000,Bahria Town Rawalpindi,2,2,2178,0,1
13901,30000,Bahria Town Rawalpindi,3,2,2722,0,1
13903,30000,Range Road,3,3,2722,0,1
13904,45000,Satellite Town,3,3,2178,0,1
13910,38000,Bahria Town Rawalpindi,3,3,2722,0,1
13912,40000,Media Town,3,2,3375,0,2
13915,40000,Media Town,3,3,3375,0,2
13916,15000,Peshawar Road,2,2,1361,0,0
13918,24000,other,2,2,1905,0,1
13919,22000,Gulshan Abad,3,3,2722,0,1
13921,27000,Gulraiz Housing Scheme,2,2,1905,0,1
13922,26000,Gulraiz Housing Scheme,2,2,1905,0,1
13923,25000,Gulraiz Housing Scheme,2,2,1361,0,0
13924,23000,Gulraiz Housing Scheme,2,2,1361,0,0
13925,37000,other,3,2,1633,0,1
13926,48500,Satellite Town,3,3,1905,0,1
13927,70000,Satellite Town,3,3,2178,0,1
13948,42000,Media Town,3,3,3375,0,2
13949,35000,Satellite Town,2,2,1633,0,1
13950,50000,Chaklala Scheme,3,3,2722,0,1
13951,50000,Satellite Town,3,2,1905,0,1
13952,40000,Media Town,4,3,2994,0,2
13953,16000,other,2,2,816,0,0
13954,15000,other,1,2,1361,0,0
13955,30000,Satellite Town,2,2,1633,0,1
13956,45000,Chaklala Scheme,2,3,3811,0,2
13957,45000,Bahria Town Rawalpindi,2,2,1905,0,1
13958,33000,Satellite Town,2,2,1361,0,0
13959,18500,other,3,3,1633,0,1
13960,18000,Gulraiz Housing Scheme,2,2,1633,0,1
13961,25000,Gulraiz Housing Scheme,2,2,2722,0,1
13962,20000,Gulraiz Housing Scheme,2,2,1633,0,1
13963,30000,Gulraiz Housing Scheme,3,3,2722,0,1
13968,25000,Gulraiz Housing Scheme,2,2,2722,0,1
13970,30000,other,2,2,1905,0,1
13971,40000,Shalley Valley,3,3,2722,0,1
13972,38000,Range Road,3,3,3539,0,2
13973,16000,Airport Housing Society,2,2,1633,0,1
13974,18000,Airport Housing Society,3,2,2178,0,1
13976,19000,Gulraiz Housing Scheme,2,2,1361,0,0
13977,25000,Gulraiz Housing Scheme,2,2,2722,0,1
13978,28000,Gulraiz Housing Scheme,3,3,2722,0,1
13987,35000,Peshawar Road,3,2,2722,0,1
13988,35000,Bahria Town Rawalpindi,3,2,2722,0,1
13992,35000,Bahria Town Rawalpindi,3,2,2722,0,1
13994,30000,Peshawar Road,3,3,2722,0,1
13995,60000,Bahria Town Rawalpindi,2,2,1905,0,1
13997,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14006,32000,Satellite Town,2,2,1361,0,0
14007,25000,Media Town,3,2,1687,0,1
14008,35000,Media Town,3,2,3267,0,2
14009,40000,Bahria Town Rawalpindi,3,2,3267,0,2
14011,22000,Afshan Colony,3,2,1361,0,0
14012,35000,Media Town,3,3,2994,0,2
14013,35000,Media Town,3,2,3375,0,2
14017,25000,Bahria Town Rawalpindi,3,2,1905,0,1
14018,25000,Bahria Town Rawalpindi,2,2,1905,0,1
14021,33000,Gulraiz Housing Scheme,3,3,2722,0,1
14023,30000,Chaklala Scheme,3,3,2722,0,1
14024,35000,Bahria Town Rawalpindi,3,3,2994,0,2
14027,45000,Media Town,3,3,3267,0,2
14028,40000,Media Town,3,3,3267,0,2
14029,22000,Bahria Town Rawalpindi,2,2,1633,0,1
14030,41000,Shalley Valley,2,2,1633,0,1
14031,42000,Shalley Valley,2,2,1633,0,1
14032,43000,Shalley Valley,2,2,1633,0,1
14033,44000,Shalley Valley,2,2,1633,0,1
14034,45000,Shalley Valley,2,2,1633,0,1
14035,46000,Shalley Valley,2,2,1633,0,1
14036,47000,Shalley Valley,2,2,1633,0,1
14037,48000,Shalley Valley,2,2,1633,0,1
14038,49000,Shalley Valley,2,2,1633,0,1
14039,50000,Shalley Valley,2,2,1633,0,1
14040,47500,Shalley Valley,2,2,1633,0,1
14041,48500,Shalley Valley,2,2,1633,0,1
14042,22000,Gulshan Abad,3,2,2722,0,1
14043,25000,Gulshan Abad,3,2,2722,0,1
14044,32000,Bahria Town Rawalpindi,3,2,2722,0,1
14050,25000,Gulraiz Housing Scheme,2,2,2722,0,1
14051,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14053,18000,Airport Housing Society,2,2,1361,0,0
14054,19000,Airport Housing Society,2,2,1361,0,0
14055,20000,Airport Housing Society,2,2,1361,0,0
14056,55000,Satellite Town,3,3,1905,0,1
14057,45000,Satellite Town,3,3,1905,0,1
14058,48000,Satellite Town,3,3,1905,0,1
14059,24000,Bahria Town Rawalpindi,3,2,1905,0,1
14060,40000,Satellite Town,3,2,1633,0,1
14061,25000,Bahria Town Rawalpindi,3,2,2722,0,1
14062,40000,Media Town,3,3,3375,0,2
14063,26000,Airport Housing Society,3,3,3267,0,2
14064,42000,Chaklala Scheme,2,2,2722,0,1
14066,33000,Bahria Town Rawalpindi,2,2,2722,0,1
14067,33000,Bahria Town Rawalpindi,3,2,2722,0,1
14068,20000,other,3,2,1361,0,0
14069,42000,Chaklala Scheme,2,2,2722,0,1
14070,30000,Peshawar Road,3,2,1633,0,1
14071,45000,Chaklala Scheme,3,3,2722,0,1
14073,35000,other,3,3,3021,0,2
14074,35000,other,3,3,3021,0,2
14075,45000,other,4,3,2722,0,1
14076,42000,Bahria Town Rawalpindi,2,2,2722,0,1
14077,38000,Media Town,3,3,3267,0,2
14078,25000,Bahria Town Rawalpindi,3,2,1905,0,1
14103,45000,Chaklala Scheme,2,2,3811,0,2
14104,40000,other,3,3,2722,0,1
14105,20000,Gulraiz Housing Scheme,2,2,1361,0,0
14107,30000,other,4,3,2722,0,1
14108,22000,other,4,3,2722,0,1
14109,30000,Bahria Town Rawalpindi,2,2,2722,0,1
14111,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14112,40000,Chaklala Scheme,2,2,3811,0,2
14113,15000,Airport Housing Society,2,2,1361,0,0
14114,15000,Airport Housing Society,2,2,1361,0,0
14115,19000,Airport Housing Society,2,2,1361,0,0
14116,20000,Airport Housing Society,2,2,1361,0,0
14117,20000,Airport Housing Society,2,2,1361,0,0
14118,15500,Airport Housing Society,2,2,1361,0,0
14119,16000,Airport Housing Society,2,2,1361,0,0
14120,16500,Airport Housing Society,2,2,1361,0,0
14121,17000,Airport Housing Society,2,2,1361,0,0
14122,17500,Airport Housing Society,2,2,1361,0,0
14123,18000,Airport Housing Society,2,2,1361,0,0
14124,18500,Airport Housing Society,2,2,1361,0,0
14125,15000,Airport Housing Society,2,2,1361,0,0
14126,15000,Airport Housing Society,2,2,1361,0,0
14127,15500,Airport Housing Society,2,2,1361,0,0
14128,15500,Airport Housing Society,2,2,1361,0,0
14129,16000,Airport Housing Society,2,2,1361,0,0
14130,16000,Airport Housing Society,2,2,1361,0,0
14131,16500,Airport Housing Society,2,2,1361,0,0
14132,16500,Airport Housing Society,2,2,1361,0,0
14133,17000,Airport Housing Society,2,2,1361,0,0
14134,17000,Airport Housing Society,2,2,1361,0,0
14136,17500,Airport Housing Society,2,2,1361,0,0
14137,17500,Airport Housing Society,2,2,1361,0,0
14140,18000,Airport Housing Society,2,2,1361,0,0
14141,18000,Airport Housing Society,2,2,1361,0,0
14144,18500,Airport Housing Society,2,2,1361,0,0
14146,18500,Airport Housing Society,2,2,1361,0,0
14148,19000,Airport Housing Society,2,2,1361,0,0
14149,19000,Airport Housing Society,2,2,1361,0,0
14151,19500,Airport Housing Society,2,2,1361,0,0
14154,32000,Bahria Town Rawalpindi,2,2,2722,0,1
14156,15000,Bahria Town Rawalpindi,1,2,1361,0,0
14163,26000,Bahria Town Rawalpindi,2,2,2178,0,1
14164,30000,Gulraiz Housing Scheme,3,3,2722,0,1
14167,18000,Airport Housing Society,3,2,2450,0,1
14193,23000,Chaklala Scheme,4,3,2722,0,1
14196,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14197,32000,Bahria Town Rawalpindi,2,2,2722,0,1
14198,28000,Bahria Town Rawalpindi,2,2,2722,0,1
14200,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14202,55000,Westridge,3,3,598,0,0
14203,40000,Satellite Town,2,2,1633,0,1
14204,48000,Bahria Town Rawalpindi,5,4,2178,0,1
14205,50000,Westridge,2,2,2178,0,1
14207,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14208,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14209,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14210,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14211,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14212,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14213,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14214,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14215,15000,Khayaban-e-Sir Syed,1,2,816,0,0
14216,25000,Gulshan Abad,3,2,2722,0,1
14217,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14218,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14219,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14220,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14221,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14222,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14223,20000,Khayaban-e-Sir Syed,2,3,816,0,0
14226,20000,Khayaban-e-Sir Syed,1,2,816,0,0
14264,28000,Bahria Town Rawalpindi,2,2,2722,0,1
14265,32000,Bahria Town Rawalpindi,2,2,2722,0,1
14325,30000,Bahria Town Rawalpindi,2,2,2178,0,1
14326,32000,Bahria Town Rawalpindi,2,2,2178,0,1
14327,12500,other,2,3,1089,0,0
14328,25000,Airport Housing Society,3,3,3267,0,2
14329,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14330,22000,Adiala Road,3,3,2722,0,1
14332,23000,Chaklala Scheme,2,2,2178,0,1
14333,20000,Chaklala Scheme,2,2,1905,0,1
14334,35000,Chaklala Scheme,3,3,2722,0,1
14335,40000,Media Town,4,3,3375,0,2
14336,18000,other,3,2,1361,0,0
14337,14000,Airport Housing Society,2,2,1361,0,0
14338,26000,Bahria Town Rawalpindi,3,3,3185,0,2
14353,21000,other,2,2,1905,0,1
14354,26000,Bahria Town Rawalpindi,3,3,3185,0,2
14355,24000,Bahria Town Rawalpindi,4,3,1905,0,1
14356,24000,Bahria Town Rawalpindi,3,2,1905,0,1
14357,25000,Bahria Town Rawalpindi,3,2,1905,0,1
14358,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14359,34000,Bahria Town Rawalpindi,3,2,3267,0,2
14360,28000,Bahria Town Rawalpindi,3,2,2722,0,1
14361,45000,Bahria Town Rawalpindi,5,5,2722,0,1
14362,20000,Bahria Town Rawalpindi,3,3,1905,0,1
14363,20000,Bahria Town Rawalpindi,2,2,1361,0,0
14364,30000,Bahria Town Rawalpindi,2,2,2178,0,1
14365,45000,Bahria Town Rawalpindi,5,5,2722,0,1
14366,29000,Bahria Town Rawalpindi,3,2,2722,0,1
14367,30000,Gulraiz Housing Scheme,3,3,2722,0,1
14368,25000,other,2,2,816,0,0
14369,45000,Satellite Town,3,3,1905,0,1
14371,45000,Satellite Town,3,3,1905,0,1
14372,45500,Satellite Town,3,3,1905,0,1
14373,46000,Satellite Town,3,3,1905,0,1
14374,46500,Satellite Town,3,3,1905,0,1
14375,47000,Satellite Town,3,3,1905,0,1
14376,47500,Satellite Town,3,3,1905,0,1
14377,48000,Satellite Town,3,3,1905,0,1
14378,48500,Satellite Town,3,3,1905,0,1
14379,49000,Satellite Town,3,3,1905,0,1
14380,49500,Satellite Town,3,3,1905,0,1
14381,50000,Satellite Town,3,3,1905,0,1
14382,50500,Satellite Town,3,3,1905,0,1
14383,51000,Satellite Town,3,3,1905,0,1
14384,51500,Satellite Town,3,3,1905,0,1
14385,52000,Satellite Town,3,3,1905,0,1
14386,52500,Satellite Town,3,3,1905,0,1
14387,53000,Satellite Town,3,3,1905,0,1
14388,53500,Satellite Town,3,3,1905,0,1
14389,54000,Satellite Town,3,3,1905,0,1
14390,54500,Satellite Town,3,3,1905,0,1
14391,55000,Satellite Town,3,3,1905,0,1
14392,35000,Satellite Town,2,2,1361,0,0
14393,35500,Satellite Town,2,2,1361,0,0
14394,36000,Satellite Town,2,2,1361,0,0
14395,36500,Satellite Town,2,2,1361,0,0
14396,36500,Satellite Town,2,2,1361,0,0
14397,37000,Satellite Town,2,2,1361,0,0
14398,37500,Satellite Town,2,2,1361,0,0
14399,38000,Satellite Town,2,2,1361,0,0
14400,38500,Satellite Town,2,2,1361,0,0
14401,39000,Satellite Town,2,2,1361,0,0
14402,39500,Satellite Town,2,2,1361,0,0
14403,40000,Satellite Town,2,2,1361,0,0
14404,35000,Satellite Town,2,2,1361,0,0
14405,45500,Satellite Town,3,3,1905,0,1
14406,55000,Satellite Town,3,3,1905,0,1
14407,55000,Satellite Town,3,3,1905,0,1
14408,46000,Chaklala Scheme,2,2,3811,0,2
14414,60000,Bahria Town Rawalpindi,2,2,2178,0,1
14415,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14416,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14431,38000,Media Town,2,2,3267,0,2
14432,35000,Media Town,2,2,2722,0,1
14447,25000,other,3,3,1633,0,1
14449,35000,Chaklala Scheme,3,3,2722,0,1
14455,30000,Bahria Town Rawalpindi,3,2,2722,0,1
14473,35000,Bahria Town Rawalpindi,4,3,3811,0,2
14480,30000,other,2,2,2722,0,1
14481,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14487,32000,Bahria Town Rawalpindi,3,2,2722,0,1
14497,43000,Bahria Town Rawalpindi,4,4,2178,0,1
14498,20000,Gulraiz Housing Scheme,2,2,1905,0,1
14526,30000,Bahria Town Rawalpindi,3,2,2722,0,1
14527,13000,Bahria Town Rawalpindi,1,2,1361,0,0
14528,40000,Bahria Town Rawalpindi,3,2,2722,0,1
14534,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14535,50000,Bahria Town Rawalpindi,2,2,3539,0,2
14536,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14541,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14546,35000,Bahria Town Rawalpindi,3,3,2722,0,1
14547,38000,Gulraiz Housing Scheme,2,2,2722,0,1
14548,37000,Gulraiz Housing Scheme,2,2,2722,0,1
14549,36000,Gulraiz Housing Scheme,2,2,2722,0,1
14550,33000,Gulraiz Housing Scheme,2,2,2722,0,1
14551,29000,Gulraiz Housing Scheme,2,2,2722,0,1
14552,31000,Gulraiz Housing Scheme,2,2,2722,0,1
14553,35000,Gulraiz Housing Scheme,2,2,2722,0,1
14554,34000,Gulraiz Housing Scheme,2,2,2722,0,1
14555,32000,Gulraiz Housing Scheme,2,2,2722,0,1
14556,36000,Gulraiz Housing Scheme,2,2,2722,0,1
14557,28000,Gulraiz Housing Scheme,2,2,1361,0,0
14558,30000,Gulraiz Housing Scheme,3,2,2722,0,1
14559,35000,Media Town,3,3,3267,0,2
14560,37000,Media Town,3,3,3267,0,2
14561,40000,Media Town,3,3,3267,0,2
14562,42000,Media Town,3,3,3267,0,2
14563,39000,Media Town,3,3,3267,0,2
14576,25000,Bahria Town Rawalpindi,2,2,2178,0,1
14589,35000,Gulraiz Housing Scheme,3,3,3620,0,2
14590,30000,Gulraiz Housing Scheme,3,2,2722,0,1
14607,65000,Bahria Town Rawalpindi,2,2,2722,0,1
14631,17000,other,1,2,816,0,0
14632,45000,other,4,4,2722,0,1
14634,16000,other,2,2,1361,0,0
14635,15000,Gulzar-e-Quaid Housing Society,2,2,1361,0,0
14636,11000,Gulzar-e-Quaid Housing Society,1,2,544,0,0
14642,13000,Airport Housing Society,2,1,1361,0,0
14662,20000,Chaklala Scheme,2,2,1905,0,1
14663,40000,Bahria Town Rawalpindi,3,2,2722,0,1
14664,40000,Bahria Town Rawalpindi,3,2,3267,0,2
14665,35000,Chaklala Scheme,3,3,2722,0,1
14667,35000,Chaklala Scheme,3,3,2722,0,1
14672,32000,Bahria Town Rawalpindi,3,2,2722,0,1
14674,11500,other,1,2,1089,0,0
14675,20000,other,3,3,2178,0,1
14676,26000,Bahria Town Rawalpindi,2,2,2178,0,1
14681,45000,Media Town,4,3,3375,0,2
14682,36000,Media Town,3,2,3375,0,2
14683,32000,Bahria Town Rawalpindi,2,2,2722,0,1
14684,15000,other,2,2,1361,0,0
14687,30000,Media Town,3,2,3375,0,2
14689,43000,Bahria Town Rawalpindi,3,2,2722,0,1
14690,25000,other,3,2,2586,0,1
14691,36000,Media Town,2,2,3267,0,2
14706,28000,Bahria Town Rawalpindi,2,2,2722,0,1
14707,30000,Gulzar-e-Quaid Housing Society,2,2,2722,0,1
14708,18000,other,2,2,1361,0,0
14709,30000,other,3,3,2722,0,1
14710,27000,other,3,3,2722,0,1
14712,40000,Bahria Town Rawalpindi,2,2,2722,0,1
14713,37000,Bahria Town Rawalpindi,2,2,2722,0,1
14714,20000,Shalley Valley,2,2,1361,0,0
14716,20000,Shalley Valley,2,2,1361,0,0
14717,40000,Bahria Town Rawalpindi,3,2,3267,0,2
14718,28000,Bahria Town Rawalpindi,2,2,2722,0,1
14720,20000,Chaklala Scheme,3,2,1361,0,0
14721,42000,Media Town,3,3,3267,0,2
14727,22000,Gulshan Abad,2,2,2722,0,1
14730,16000,Adiala Road,2,2,1361,0,0
14731,25000,Bahria Town Rawalpindi,3,2,1905,0,1
14732,35000,Media Town,3,2,2722,0,1
14734,42000,Media Town,3,3,3375,0,2
14735,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14736,21000,Bahria Town Rawalpindi,3,3,1905,0,1
14737,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14738,40000,Bahria Town Rawalpindi,3,2,2722,0,1
14739,33000,Bahria Town Rawalpindi,3,2,2722,0,1
14740,32000,Bahria Town Rawalpindi,3,2,2722,0,1
14742,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14743,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14744,40000,Bahria Town Rawalpindi,3,2,2722,0,1
14745,34000,Bahria Town Rawalpindi,3,2,2722,0,1
14746,31000,Bahria Town Rawalpindi,3,2,2722,0,1
14747,30000,Bahria Town Rawalpindi,3,3,2722,0,1
14748,30000,Bahria Town Rawalpindi,3,2,2722,0,1
14749,25000,Bahria Town Rawalpindi,2,2,2178,0,1
14750,25000,Bahria Town Rawalpindi,2,2,1905,0,1
14761,40000,Bahria Town Rawalpindi,2,2,2722,0,1
14767,25000,Bahria Town Rawalpindi,2,2,2178,0,1
14781,18000,Gulraiz Housing Scheme,2,2,1361,0,0
14784,35000,Chaklala Scheme,3,3,2722,0,1
14785,27000,other,3,3,2178,0,1
14786,17000,Peshawar Road,2,2,1633,0,1
14789,35000,Chaklala Scheme,3,3,2722,0,1
14790,35000,Gulraiz Housing Scheme,2,2,2722,0,1
14791,33000,Gulraiz Housing Scheme,2,2,2722,0,1
14792,31000,Gulraiz Housing Scheme,2,2,2722,0,1
14793,34000,Gulraiz Housing Scheme,2,2,2722,0,1
14794,30000,Gulraiz Housing Scheme,2,2,2722,0,1
14795,35000,Chaklala Scheme,3,3,2722,0,1
14796,32000,Gulraiz Housing Scheme,2,2,2722,0,1
14797,30000,Gulraiz Housing Scheme,2,2,2722,0,1
14806,65000,Bahria Town Rawalpindi,2,3,1905,0,1
14810,17000,Chaklala Scheme,2,2,1361,0,0
14811,25000,Chaklala Scheme,3,3,1905,0,1
14812,25000,Gulraiz Housing Scheme,3,3,1905,0,1
14813,28000,Chaklala Scheme,2,2,2178,0,1
14814,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14815,40000,Gulraiz Housing Scheme,3,2,2722,0,1
14816,25000,Chaklala Scheme,5,5,1905,0,1
14835,22000,Chaklala Scheme,2,2,2722,0,1
14836,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14838,16000,other,2,2,1361,0,0
14839,18000,Gulzar-e-Quaid Housing Society,2,2,1361,0,0
14840,13000,Airport Housing Society,1,1,1361,0,0
14842,25000,Bahria Town Rawalpindi,2,2,1905,0,1
14843,22000,Afshan Colony,2,2,1361,0,0
14844,17000,Shalley Valley,2,2,1361,0,0
14845,22000,Afshan Colony,3,2,1361,0,0
14846,32000,Bahria Town Rawalpindi,4,4,1905,0,1
14847,37000,Media Town,3,2,3375,0,2
14848,26000,Bahria Town Rawalpindi,2,2,1905,0,1
14849,25000,Bahria Town Rawalpindi,2,2,1905,0,1
14850,35000,Bahria Town Rawalpindi,3,2,2722,0,1
14851,38000,Bahria Town Rawalpindi,3,2,2722,0,1
14854,35000,Bahria Town Rawalpindi,2,2,2722,0,1
14855,40000,Bahria Town Rawalpindi,3,2,2722,0,1
14856,60000,Bahria Town Rawalpindi,3,3,3267,0,2
14859,35000,Gulraiz Housing Scheme,4,5,2722,0,1
14860,25000,Bahria Town Rawalpindi,3,3,1905,0,1
14862,22000,Gulraiz Housing Scheme,2,2,1905,0,1
14863,32000,Gulraiz Housing Scheme,2,2,2722,0,1
14864,30000,Gulraiz Housing Scheme,2,2,2722,0,1
14865,21000,Gulraiz Housing Scheme,2,2,1905,0,1
14866,20000,Gulraiz Housing Scheme,2,2,1905,0,1
14867,24000,Gulraiz Housing Scheme,2,2,2722,0,1
14868,35000,Gulraiz Housing Scheme,2,2,2722,0,1
14869,34000,Gulraiz Housing Scheme,2,2,2722,0,1
14870,28000,Gulraiz Housing Scheme,2,2,2722,0,1
